Test,District ID,School ID,District Name,School Name,School Year,Number of Students Tested,Standard CAPT Score Summary Average Scale Score,Standard CAPT Score Summary Percent at/above goal level,Standard CAPT Score Summary Percent at/above proficient level,Standard CAPT Results by Below Basic,Standard CAPT Results by Basic,Standard CAPT Results by Proficient,Standard CAPT Results by Goal,Standard CAPT Results by Advanced,Assessment Participation Standard CAPT ,Assessment Participation Skills Checklist ,Assessment Participation Modified Assessment,Assessment Participation ELL Exempt ,Assessment Participation No Valid Score ,Assessment Participation Total Participation ,Assessment Participation Absent 
Science,148,62,Wallingford School District,Mark T. Sheehan High School,2009-10,248,267.5,54,93.1,1.6,5.2,39.1,33.5,20.6,97.3,0.8,,0,1.2,99.2,0.8
Science,151,62,Waterbury School District,Crosby High School,2009-10,313,208.7,6.7,41.2,31.6,27.2,34.5,4.8,1.9,92.9,1.8,,0.3,1.2,96.1,3.9
Science,151,64,Waterbury School District,John F. Kennedy High School,2009-10,321,216.5,12.5,44.9,28.3,26.8,32.4,7.8,4.7,93.9,1.5,,0.6,0.9,96.8,3.2
Science,151,60,Waterbury School District,Waterbury Arts Magnet School (High),2009-10,117,248.4,30.8,76.9,9.4,13.7,46.2,16.2,14.5,98.3,0,,0,0,98.3,1.7
Science,151,63,Waterbury School District,Wilby High School,2009-10,254,212.7,8.7,45.7,26.8,27.6,37,7.1,1.6,87.3,4.8,,1.4,0,93.5,6.5
Science,152,61,Waterford School District,Waterford High School,2009-10,236,274.8,53.8,89.4,2.5,8.1,35.6,22.9,30.9,97.1,1.6,,0.8,0.4,100,0
Science,153,61,Watertown School District,Watertown High School,2009-10,230,259.2,47.8,80.4,6.5,13,32.6,30.4,17.4,94.7,0.8,,0,2.5,97.9,2.1
Science,155,61,West Hartford School District,Conard High School,2009-10,336,271.3,58.3,87.8,5.4,6.8,29.5,28,30.4,99.1,0,,0.3,0,99.4,0.6
Science,155,62,West Hartford School District,Hall High School,2009-10,387,286.1,68,94.3,2.3,3.4,26.4,24.5,43.4,97.7,0.8,,1,0.3,99.7,0.3
Science,156,61,West Haven School District,West Haven High School,2009-10,329,241.1,28,72.9,13.1,14,45,17,10.9,93.7,0.3,,1.7,0.3,96,4
Science,154,61,Westbrook School District,Westbrook High School,2009-10,72,267,50,88.9,2.8,8.3,38.9,25,25,98.6,0,,0,1.4,100,0
Science,157,61,Weston School District,Weston High School,2009-10,182,304.8,89,99.5,0,0.5,10.4,31.3,57.7,96.8,0.5,,0,0,97.3,2.7
Science,158,61,Westport School District,Staples High School,2009-10,422,296.4,77,98.3,0.5,1.2,21.3,27,50,97.9,0.5,,0,0,98.4,1.6
Science,159,61,Wethersfield School District,Wethersfield High School,2009-10,283,270.1,55.8,91.9,2.8,5.3,36,28.3,27.6,96.6,1.4,,0.7,0,98.6,1.4
Science,161,61,Wilton School District,Wilton High School,2009-10,310,301.2,78.7,99,0.3,0.6,20.3,23.9,54.8,96.9,0.9,,0,0,97.8,2.2
Science,163,61,Windham School District,Windham High School,2009-10,168,222.1,17.9,56.5,26.2,17.3,38.7,12.5,5.4,85.3,1.5,,1,11.7,99.5,0.5
Science,165,61,Windsor Locks School District,Windsor Locks High School,2009-10,136,253.8,35.3,83.8,2.2,14,48.5,22.8,12.5,98.6,0,,1.4,0,100,0
Science,164,61,Windsor School District,Windsor High School,2009-10,275,248.5,30.9,78.2,6.5,15.3,47.3,18.2,12.7,90.8,0.7,,0,1,92.4,7.6
Science,166,61,Wolcott School District,Wolcott High School,2009-10,218,271.5,58.3,91.7,2.3,6,33.5,31.2,27.1,99.5,0.5,,0,0,100,0
Science,903,61,Woodstock Academy,Woodstock Academy,2009-10,281,276.5,60.1,95.7,1.1,3.2,35.6,33.1,27,97.6,0.3,,0,0,97.9,2.1
Science,279,51,Amistad Academy District,Amistad Academy,2008-09,35,250.2,22.9,91.4,0,8.6,68.6,17.1,5.7,97.2,0,,0,0,97.2,2.8
Science,2,61,Ansonia School District,Ansonia High School,2008-09,153,229.5,20.9,66,19.6,14.4,45.1,14.4,6.5,94.4,3.7,,0,1.2,99.4,0.6
Science,244,61,Area Cooperative Educational Services,Collaborative Alternative Magnet School,2008-09,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Science,4,61,Avon School District,Avon High School,2008-09,249,285.2,69.9,95.6,0.4,4,25.7,30.5,39.4,99.2,0,,0,0,99.2,0.8
Science,7,61,Berlin School District,Berlin High School,2008-09,251,261.2,46.6,90.4,2.8,6.8,43.8,31.9,14.7,98.8,0,,0.4,0,99.2,0.8
Science,9,61,Bethel School District,Bethel High School,2008-09,247,264.7,51.4,86.2,9.7,4,34.8,24.3,27.1,98,1.2,,0,0.8,100,0
Science,11,61,Bloomfield School District,Bloomfield High School,2008-09,169,222.8,13,55.6,19.5,24.9,42.6,6.5,6.5,95.5,1.1,,0,1.7,98.3,1.7
Science,11,62,Bloomfield School District,The Big Picture High School,2008-09,20,210.4,5,35,20,45,30,0,5,100,0,,0,0,100,0
Science,12,61,Bolton School District,Bolton High School,2008-09,73,274.3,63,94.5,2.7,2.7,31.5,35.6,27.4,100,0,,0,0,100,0
Science,14,61,Branford School District,Branford High School,2008-09,271,267.3,53.1,87.5,5.2,7.4,34.3,25.1,28,98.5,0.4,,0.7,0,99.6,0.4
Science,15,61,Bridgeport School District,Bassick High School,2008-09,212,183,0.5,11.3,66,22.6,10.8,0,0.5,62.5,0.6,,1.2,2.4,66.7,33.3
Science,15,62,Bridgeport School District,Central High School,2008-09,483,219.5,14.9,50.9,31.9,17.2,36,8.3,6.6,86.6,0.5,,8.2,0.9,96.2,3.8
Science,15,63,Bridgeport School District,Harding High School,2008-09,322,189.1,2.8,19.6,58.7,21.7,16.8,2.5,0.3,73.5,1.1,,1.8,3,79.5,20.5
Science,17,61,Bristol School District,Bristol Central High School,2008-09,280,266,54.3,87.9,6.1,6.1,33.6,29.6,24.6,96.2,1.4,,0,0.7,98.3,1.7
Science,17,62,Bristol School District,Bristol Eastern High School,2008-09,355,265.9,49.3,89.3,4.8,5.9,40,25.6,23.7,98.9,0.6,,0,0,99.4,0.6
Science,18,61,Brookfield School District,Brookfield High School,2008-09,253,278.9,65.2,96.4,1.6,2,31.2,32.4,32.8,98.8,0.8,,0,0.4,100,0
Science,23,61,Canton School District,Canton High School,2008-09,125,284.3,71.2,92.8,1.6,5.6,21.6,34.4,36.8,97.7,0.8,,0,0,98.4,1.6
Science,241,63,Capitol Region Education Council,Great Path Academy at MCC,2008-09,37,218.5,2.7,67.6,24.3,8.1,64.9,2.7,0,100,0,,0,0,100,0
Science,241,64,Capitol Region Education Council,Greater Hartford Academy of  the Arts - Full Time,2008-09,50,240.8,24,70,12,18,46,10,14,100,0,,0,0,100,0
Science,241,61,Capitol Region Education Council,Metropolitan Learning Center,2008-09,96,260.5,49,81.3,9.4,9.4,32.3,28.1,20.8,100,0,,0,0,100,0
Science,25,61,Cheshire School District,Cheshire High School,2008-09,363,273.8,60.3,90.9,4.1,5,30.6,29.8,30.6,97.6,0.5,,0,0.8,98.9,1.1
Science,27,61,Clinton School District,The Morgan School,2008-09,145,261.3,48.3,80,10.3,9.7,31.7,24.1,24.1,98.6,0.7,,0.7,0,100,0
Science,28,61,Colchester School District,Bacon Academy,2008-09,239,273.2,54,92.1,1.7,6.3,38.1,25.5,28.5,98,0,,0,1.6,99.6,0.4
Science,268,61,Common Ground High School District,Common Ground High School,2008-09,46,215.7,8.7,54.3,21.7,23.9,45.7,6.5,2.2,100,0,,0,0,100,0
Science,900,15,Connecticut Technical High School System,A. I. Prince Technical High School,2008-09,163,216.5,5.5,51.5,19,29.4,46,4.9,0.6,100,0,,0,0,100,0
Science,900,11,Connecticut Technical High School System,Bullard-Havens Technical High School,2008-09,204,228.7,10.3,67.2,8.8,24,56.9,6.4,3.9,99,0,,0.5,0.5,100,0
Science,900,19,Connecticut Technical High School System,E. C. Goodwin Technical High School,2008-09,124,223.2,8.1,58.9,13.7,27.4,50.8,4,4,99.2,0,,0,0.8,100,0
Science,900,14,Connecticut Technical High School System,Eli Whitney Technical High School,2008-09,141,217.7,6.4,51.8,14.9,33.3,45.4,5,1.4,98.6,0,,0,0.7,99.3,0.7
Science,900,27,Connecticut Technical High School System,Ella T. Grasso Southeastern Technical High School,2008-09,128,241.4,26.6,77.3,3.9,18.8,50.8,23.4,3.1,100,0,,0,0,100,0
Science,900,25,Connecticut Technical High School System,Emmett O'Brien Technical High School,2008-09,127,252.6,37,85,3.9,11,48,24.4,12.6,99.2,0,,0,0,99.2,0.8
Science,900,17,Connecticut Technical High School System,H. C. Wilcox Technical High School,2008-09,193,255,40.9,89.6,1,9.3,48.7,32.1,8.8,100,0,,0,0,100,0
Science,900,13,Connecticut Technical High School System,H. H. Ellis Technical High School,2008-09,135,254.3,33.3,91.9,0.7,7.4,58.5,26.7,6.7,98.5,0,,0,0,98.5,1.5
Science,900,12,Connecticut Technical High School System,Henry Abbott Technical High School,2008-09,164,241.2,24.4,75,6.7,18.3,50.6,14,10.4,99.4,0,,0.6,0,100,0
Science,900,16,Connecticut Technical High School System,Howell Cheney Technical High School,2008-09,144,259.7,41.7,89.6,2.1,8.3,47.9,27.1,14.6,98.6,0,,0,0.7,99.3,0.7
Science,900,21,Connecticut Technical High School System,J. M. Wright Technical High School,2008-09,48,226.4,18.8,62.5,18.8,18.8,43.8,16.7,2.1,100,0,,0,0,100,0
Science,900,20,Connecticut Technical High School System,Norwich Technical High School,2008-09,120,261.4,40,95.8,0.8,3.3,55.8,24.2,15.8,100,0,,0,0,100,0
Science,900,22,Connecticut Technical High School System,Oliver Wolcott Technical High School,2008-09,200,254.6,35,93.5,1,5.5,58.5,23,12,99,0,,0,0,99,1
Science,900,26,Connecticut Technical High School System,Platt Technical High School,2008-09,208,256.6,39.4,87,3.4,9.6,47.6,27.4,12,100,0,,0,0,100,0
Science,900,18,Connecticut Technical High School System,Vinal Technical High School,2008-09,151,252.1,33.8,88.7,4,7.3,55,22.5,11.3,99.3,0,,0,0.7,100,0
Science,900,23,Connecticut Technical High School System,W. F. Kaynor Technical High School,2008-09,170,246.6,24.1,83.5,4.1,12.4,59.4,18.8,5.3,100,0,,0,0,100,0
Science,900,24,Connecticut Technical High School System,Windham Technical High School,2008-09,134,250.2,31.3,89.6,3.7,6.7,58.2,22.4,9,100,0,,0,0,100,0
Science,32,61,Coventry School District,Coventry High School,2008-09,147,263.9,47.6,87.8,3.4,8.8,40.1,25.2,22.4,96.7,1.3,,0,1.3,99.3,0.7
Science,33,61,Cromwell School District,Cromwell High School,2008-09,165,263.9,49.7,83.6,4.2,12.1,33.9,27.3,22.4,98.2,1.2,,0,0.6,100,0
Science,34,62,Danbury School District,Alternative Center For Excellence,2008-09,24,202.8,4.2,37.5,41.7,20.8,33.3,4.2,0,100,0,,0,0,100,0
Science,34,61,Danbury School District,Danbury High School,2008-09,614,233.7,28.2,62.2,23,14.8,34,18.1,10.1,91.8,0.6,,2.1,1,95.5,4.5
Science,35,61,Darien School District,Darien High School,2008-09,322,289.1,73.6,94.1,1.9,4,20.5,30.7,42.9,99.7,0,,0,0,99.7,0.3
Science,37,61,Derby School District,Derby High School,2008-09,96,233.3,21.9,69.8,10.4,19.8,47.9,17.7,4.2,94.1,0,,0,1,95.1,4.9
Science,40,61,East Granby School District,East Granby High School,2008-09,89,265,51.7,83.1,7.9,9,31.5,22.5,29.2,98.9,0,,0,0,98.9,1.1
Science,41,61,East Haddam School District,Nathan Hale-Ray High School,2008-09,93,273.2,53.8,96.8,1.1,2.2,43,30.1,23.7,96.9,1,,0,0,97.9,2.1
Science,42,61,East Hampton School District,East Hampton High School,2008-09,131,271.4,57.3,92.4,1.5,6.1,35.1,33.6,23.7,98.5,0,,0,0,98.5,1.5
Science,43,63,East Hartford School District,Connecticut IB Academy,2008-09,47,262.9,42.6,95.7,0,4.3,53.2,23.4,19.1,100,0,,0,0,100,0
Science,43,62,East Hartford School District,East Hartford High School,2008-09,440,223.5,13.4,58.2,19.3,22.5,44.8,10.2,3.2,95.4,1.3,,0.9,2.4,100,0
Science,43,64,East Hartford School District,Stevens Alternate High school,2008-09,45,180,0,2.2,71.1,26.7,2.2,0,0,84.9,0,,0,15.1,100,0
Science,44,61,East Haven School District,East Haven High School,2008-09,272,250.2,30.1,85.7,3.7,10.7,55.5,16.9,13.2,96.8,0.4,,0.7,0,97.9,2.1
Science,45,61,East Lyme School District,East Lyme High School,2008-09,321,288.8,69.8,96.3,0.3,3.4,26.5,27.7,42.1,98.2,0.6,,0.3,0,99.1,0.9
Science,47,61,East Windsor School District,East Windsor High School,2008-09,96,244.5,34.4,76,8.3,15.6,41.7,24,10.4,99,0,,0,1,100,0
Science,253,60,Eastern Connecticut Regional Educational Service Center,ACT Magnet School (Arts at the Capitol Theater) - Full Time,2008-09,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Science,253,61,Eastern Connecticut Regional Educational Service Center,Quinebaug Middle College,2008-09,23,224.9,13,69.6,26.1,4.3,56.5,8.7,4.3,82.1,0,,0,7.1,89.3,10.7
Science,48,61,Ellington School District,Ellington High School,2008-09,182,274.5,62.6,91.8,3.8,4.4,29.1,29.1,33.5,98.9,0,,0,1.1,100,0
Science,49,61,Enfield School District,Enfield High School,2008-09,222,248.4,33.3,85.1,5,9.9,51.8,23.9,9.5,97.8,0.9,,0,0,98.7,1.3
Science,49,62,Enfield School District,Enrico Fermi High School,2008-09,264,253.5,36.7,84.1,4.9,11,47.3,21.6,15.2,97.8,1.9,,0,0,99.6,0.4
Science,272,61,Explorations District,Explorations,2008-09,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Science,51,60,Fairfield School District,Fairfield Ludlowe High School,2008-09,336,281.5,67.3,94.6,2.1,3.3,27.4,30.7,36.6,98.8,0.6,,0,0,99.4,0.6
Science,51,62,Fairfield School District,Fairfield Warde High School,2008-09,295,271.8,54.9,91.9,4.4,3.7,36.9,24.1,30.8,98.3,0.3,,0,0.7,99.3,0.7
Science,52,61,Farmington School District,Farmington High School,2008-09,334,281.8,67.4,95.5,2.1,2.4,28.1,28.7,38.6,98.8,0,,0,0.9,99.7,0.3
Science,54,61,Glastonbury School District,Glastonbury High School,2008-09,540,287.1,68.3,93.7,2,4.3,25.4,26.1,42.2,99.3,0.2,,0.4,0,99.8,0.2
Science,56,61,Granby School District,Granby Memorial High School,2008-09,194,292,74.2,93.3,2.1,4.6,19.1,25.3,49,98,1,,0.5,0.5,100,0
Science,57,61,Greenwich School District,Greenwich High School,2008-09,633,279,62.1,92.4,2.5,5.1,30.3,27.6,34.4,97.7,1.1,,0.6,0.6,100,0
Science,58,62,Griswold School District,Griswold High School,2008-09,201,255.5,39.8,83.1,7,10,43.3,25.9,13.9,96.6,0.5,,0,1.9,99,1
Science,59,61,Groton School District,Fitch Senior High School,2008-09,325,246.9,33.8,74.5,10.2,15.4,40.6,21.2,12.6,98.2,0.9,,0,0.3,99.4,0.6
Science,60,61,Guilford School District,Guilford High School,2008-09,259,288.7,72.2,96.5,1.2,2.3,24.3,29.3,42.9,99.6,0,,0,0.4,100,0
Science,62,61,Hamden School District,Hamden High School,2008-09,526,240.1,29.1,67.7,16.5,15.8,38.6,15.8,13.3,94.4,0,,0.7,0.9,96.1,3.9
Science,64,61,Hartford School District,Bulkeley High School Lower School,2008-09,263,205.2,4.9,35.7,35,29.3,30.8,3.4,1.5,84,1.9,,2.2,5.4,93.6,6.4
Science,64,69,Hartford School District,Capital Preparatory Magnet School,2008-09,36,220.6,11.1,47.2,19.4,33.3,36.1,2.8,8.3,100,0,,0,0,100,0
Science,64,64,Hartford School District,Classical Magnet School,2008-09,100,226.8,17,57,22,21,40,12,5,99,0,,0,0,99,1
Science,64,60,Hartford School District,Culinary Arts Academy,2008-09,77,187.6,2.6,19.5,48.1,32.5,16.9,2.6,0,79.4,1,,0,1,81.4,18.6
Science,64,62,Hartford School District,Hartford Public High School,2008-09,358,190.4,2,22.6,58.1,19.3,20.7,1.7,0.3,74.1,0.8,,3.5,1.9,80.3,19.7
Science,64,66,Hartford School District,Pathways to Technology Magnet School,2008-09,93,229.6,19.4,66.7,19.4,14,47.3,10.8,8.6,92.1,0,,0,1,93.1,6.9
Science,64,65,Hartford School District,Sports and Medical Sciences Academy,2008-09,112,233,19.6,65.2,13.4,21.4,45.5,8,11.6,97.4,0,,0,0,97.4,2.6
Science,64,67,Hartford School District,University High School,2008-09,78,271.8,52.6,89.7,3.8,6.4,37.2,24.4,28.2,97.5,0,,0,0,97.5,2.5
Science,64,63,Hartford School District,Weaver High School,2008-09,174,197.4,5.7,29.3,46,24.7,23.6,4,1.7,60.8,1,,0.3,15.4,77.6,22.4
Science,69,61,Killingly School District,Killingly High School,2008-09,174,247.7,32.8,79.9,8.6,11.5,47.1,22.4,10.3,96.7,1.1,,0,2.2,100,0
Science,71,62,Lebanon School District,Lyman Memorial High School,2008-09,166,255,45.2,80.1,9.6,10.2,34.9,28.9,16.3,99.4,0,,0,0,99.4,0.6
Science,72,61,Ledyard School District,Ledyard High School,2008-09,219,265.1,50.2,88.1,5,6.8,37.9,26.9,23.3,94.8,2.6,,0,1.3,98.7,1.3
Science,74,61,Litchfield School District,Litchfield High School,2008-09,95,280.9,69.5,93.7,2.1,4.2,24.2,33.7,35.8,99,0,,0,1,100,0
Science,76,61,Madison School District,Daniel Hand High School,2008-09,316,290.6,73.7,94.6,2.2,3.2,20.9,31.3,42.4,100,0,,0,0,100,0
Science,77,61,Manchester School District,Manchester High School,2008-09,438,245.3,32.6,76.3,11.9,11.9,43.6,20.5,12.1,94.8,1.5,,1.1,0.9,98.3,1.7
Science,80,61,Meriden School District,Francis T. Maloney High School,2008-09,260,231.7,22.3,63.1,18.8,18.1,40.8,15.8,6.5,87,2,,0.3,3.3,92.6,7.4
Science,80,62,Meriden School District,Orville H. Platt High School,2008-09,241,227,19.1,58.9,19.5,21.6,39.8,14.1,5,96,0,,0,1.2,97.2,2.8
Science,83,62,Middletown School District,Middletown High School,2008-09,307,248.9,39.1,75.9,14,10.1,36.8,23.8,15.3,96.8,0.3,,0,1.3,98.4,1.6
Science,84,62,Milford School District,Jonathan Law High School,2008-09,229,251.4,36.7,77.7,10.5,11.8,41,19.2,17.5,97.9,0.9,,0.4,0.4,99.6,0.4
Science,84,63,Milford School District,Joseph A. Foran High School,2008-09,271,261.8,48.3,82.3,6.3,11.4,33.9,22.1,26.2,97.1,0.7,,0.4,1.1,99.3,0.7
Science,85,61,Monroe School District,Masuk High School,2008-09,358,288.7,79.1,95.5,0.6,3.9,16.5,36.3,42.7,98.6,0.6,,0,0,99.2,0.8
Science,86,61,Montville School District,Montville High School,2008-09,192,262,47.4,84.9,7.3,7.8,37.5,21.9,25.5,99.5,0.5,,0,0,100,0
Science,88,61,Naugatuck School District,Naugatuck High School,2008-09,322,251.9,40.1,79.2,8.4,12.4,39.1,25.2,14.9,95.3,1.5,,0.3,0.6,97.6,2.4
Science,89,61,New Britain School District,New Britain High School,2008-09,614,204,10.1,37.9,43.8,18.2,27.9,6.5,3.6,85.4,1.9,,2.1,9.3,98.7,1.3
Science,90,61,New Canaan School District,New Canaan High School,2008-09,313,292.3,78,96.8,1,2.2,18.8,31,47,98.1,1.9,,0,0,100,0
Science,91,61,New Fairfield School District,New Fairfield High School,2008-09,234,288.3,69.7,95.3,0,4.7,25.6,25.2,44.4,96.7,1.2,,0,2.1,100,0
Science,93,64,New Haven School District,Cooperative High School,2008-09,111,229.5,19.8,64,11.7,24.3,44.1,13.5,6.3,98.2,0,,0.9,0,99.1,0.9
Science,93,66,New Haven School District,High School In The Community,2008-09,70,215.3,14.3,40,28.6,31.4,25.7,7.1,7.1,97.2,0,,0,2.8,100,0
Science,93,63,New Haven School District,Hill Regional Career High School,2008-09,186,228.8,16.7,64.5,17.7,17.7,47.8,11.8,4.8,98.9,0,,0,0,98.9,1.1
Science,93,68,New Haven School District,Hyde Leadership School,2008-09,40,209.5,0,42.5,20,37.5,42.5,0,0,100,0,,0,0,100,0
Science,93,62,New Haven School District,James Hillhouse High School,2008-09,238,194.1,2.5,24.4,47.9,27.7,21.8,2.5,0,76.8,1.6,,2.6,3.9,84.8,15.2
Science,93,60,New Haven School District,Metropolitan Business High School,2008-09,26,225.9,11.5,69.2,19.2,11.5,57.7,11.5,0,96.3,0,,0,3.7,100,0
Science,93,70,New Haven School District,New Haven Academy,2008-09,62,213.3,14.5,50,33.9,16.1,35.5,9.7,4.8,98.4,0,,0,1.6,100,0
Science,93,65,New Haven School District,Polly T. McCabe Center,2008-09,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Science,93,69,New Haven School District,Riverside Education Academy,2008-09,26,158.2,0,0,84.6,15.4,0,0,0,51,0,,0,0,51,49
Science,93,67,New Haven School District,Sound School,2008-09,69,250.8,30.4,85.5,4.3,10.1,55.1,15.9,14.5,100,0,,0,0,100,0
Science,93,61,New Haven School District,Wilbur Cross High School,2008-09,391,203.5,8.7,34,43.7,22.3,25.3,4.6,4.1,87.9,0.9,,0.9,2.9,92.6,7.4
Science,95,61,New London School District,New London High School,2008-09,227,217.7,15.4,47.6,31.7,20.7,32.2,9.7,5.7,92.3,1.2,,2.8,2,98.4,1.6
Science,96,61,New Milford School District,New Milford High School,2008-09,375,282.6,64.3,95.5,1.9,2.7,31.2,25.6,38.7,93.8,0.5,,0.3,4.8,99.3,0.8
Science,94,61,Newington School District,Newington High School,2008-09,374,268.6,57.8,92.8,3.5,3.7,35,35.6,22.2,96.6,1.3,,0,1.3,99.2,0.8
Science,97,61,Newtown School District,Newtown High School,2008-09,432,269.9,54.2,91,3,6,36.8,29.6,24.5,99.1,0.2,,0,0,99.3,0.7
Science,99,61,North Branford School District,North Branford High School,2008-09,187,270.4,52.9,90.4,3.7,5.9,37.4,24.6,28.3,99.5,0,,0,0.5,100,0
Science,101,61,North Haven School District,North Haven High School,2008-09,286,260.3,42.7,85.7,4.2,10.1,43,21,21.7,96,1.3,,0,0.7,98,2
Science,102,61,North Stonington School District,Wheeler High School,2008-09,65,269.3,53.8,95.4,1.5,3.1,41.5,35.4,18.5,100,0,,0,0,100,0
Science,103,62,Norwalk School District,Brien McMahon High School,2008-09,429,242.7,32.6,72.5,15.9,11.7,39.9,17.7,14.9,94.3,1.8,,1.5,0.2,97.8,2.2
Science,103,63,Norwalk School District,Briggs High School,2008-09,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Science,103,61,Norwalk School District,Norwalk High School,2008-09,378,240.5,33.6,68,18.3,13.8,34.4,21.7,11.9,94.3,1.7,,1.5,0.7,98.3,1.7
Science,901,61,Norwich Free Academy,Norwich Free Academy,2008-09,554,254.4,43.7,80.3,10.6,9,36.6,24.2,19.5,94.4,0,,1.9,0.9,97.1,2.9
Science,104,61,Norwich School District,Thames River Academy,2008-09,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Science,106,61,Old Saybrook School District,Old Saybrook Senior High School,2008-09,120,283,68.3,94.2,2.5,3.3,25.8,24.2,44.2,97.6,0.8,,0,0,98.4,1.6
Science,108,60,Oxford School District,Oxford High School,2008-09,155,268.4,50.3,94.8,1.3,3.9,44.5,24.5,25.8,99.4,0.6,,0,0,100,0
Science,109,61,Plainfield School District,Plainfield High School,2008-09,221,243.3,35.7,74.2,10.9,14.9,38.5,24.9,10.9,97.8,1.3,,0,0.9,100,0
Science,110,61,Plainville School District,Plainville High School,2008-09,226,257.4,38.5,88.1,4.4,7.5,49.6,23.9,14.6,96.2,1.7,,0,0.4,98.3,1.7
Science,111,61,Plymouth School District,Terryville High School,2008-09,132,251.9,36.4,83.3,6.8,9.8,47,24.2,12.1,94.3,0.7,,0,2.1,97.1,2.9
Science,113,61,Portland School District,Portland High School,2008-09,92,255.8,43.5,85.9,7.6,6.5,42.4,29.3,14.1,94.8,1,,0,4.1,100,0
Science,116,61,Putnam School District,Putnam High School,2008-09,67,236.6,22.4,73.1,10.4,16.4,50.7,14.9,7.5,89.3,0,,0,2.7,92,8
Science,201,61,Regional School District 01,Housatonic Valley Regional High School,2008-09,140,262.7,46.4,86.4,4.3,9.3,40,27.9,18.6,95.2,1.4,,0,2.7,99.3,0.7
Science,204,61,Regional School District 04,Valley Regional High School,2008-09,162,274.1,58.6,92,4.3,3.7,33.3,26.5,32.1,99.4,0.6,,0,0,100,0
Science,205,61,Regional School District 05,Amity Regional High School,2008-09,401,276.1,59.6,93,2.5,4.5,33.4,28.2,31.4,99,0.2,,0.2,0,99.5,0.5
Science,206,61,Regional School District 06,Wamogo Regional High School,2008-09,103,267.6,51.5,92.2,1.9,5.8,40.8,27.2,24.3,99,0,,0,0,99,1
Science,207,61,Regional School District 07,Northwestern Regional High School,2008-09,192,274.8,60.4,95.3,2.1,2.6,34.9,35.9,24.5,100,0,,0,0,100,0
Science,208,61,Regional School District 08,Rham High School,2008-09,257,274.2,58.4,93.8,1.2,5.1,35.4,28.8,29.6,98.8,1.2,,0,0,100,0
