Test,Grade,District ID,District Name,School ID,School Name,School Year,Number of Students Tested,Standard CMT Score Summary Average Scale Score,Standard CMT Score Summary Percent at above Goal level,Standard CMT Score Summary Percent at above Proficient level
Science,5,151,Waterbury School District,22,Walsh School,2010-11,72,194,4.2,31.9
Science,5,151,Waterbury School District,23,Washington School,2010-11,50,224.6,28,62
Science,5,151,Waterbury School District,8,Wendell L. Cross School,2010-11,54,228.6,37,64.8
Science,5,151,Waterbury School District,32,Woodrow Wilson School,2010-11,36,204.4,11.1,41.7
Science,5,152,Waterford School District,2,Great Neck Elementary School,2010-11,79,260.8,62,94.9
Science,5,152,Waterford School District,6,Oswegatchie Elementary School,2010-11,80,268.6,73.8,93.8
Science,5,152,Waterford School District,7,Quaker Hill Elementary School,2010-11,64,263.7,67.2,92.2
Science,5,153,Watertown School District,3,Fletcher W. Judson School,2010-11,130,259.8,63.1,89.2
Science,5,153,Watertown School District,4,Polk School,2010-11,133,252.2,53.4,85.7
Science,5,155,West Hartford School District,16,Aiken School,2010-11,61,274,80.3,100
Science,5,155,West Hartford School District,2,Braeburn School,2010-11,78,276.1,73.1,93.6
Science,5,155,West Hartford School District,4,Bugbee School,2010-11,67,285.2,85.1,94
Science,5,155,West Hartford School District,5,Charter Oak Academy,2010-11,56,243.6,46.4,78.6
Science,5,155,West Hartford School District,6,Duffy School,2010-11,104,262.4,61.5,85.6
Science,5,155,West Hartford School District,9,Morley School,2010-11,54,279.3,75.9,94.4
Science,5,155,West Hartford School District,10,Norfeldt School,2010-11,59,279.4,83.1,93.2
Science,5,155,West Hartford School District,17,Smith School,2010-11,66,261.2,54.5,89.4
Science,5,155,West Hartford School District,12,Webster Hill School,2010-11,72,253,59.7,84.7
Science,5,155,West Hartford School District,13,Whiting Lane School,2010-11,69,270.8,71,91.3
Science,5,155,West Hartford School District,15,Wolcott School,2010-11,95,263.7,67.4,88.4
Science,5,156,West Haven School District,53,Carrigan 5/6 Elementary School,2010-11,496,242,43.5,73
Science,5,154,Westbrook School District,51,Westbrook Middle School,2010-11,91,270.1,74.7,92.3
Science,5,157,Weston School District,2,Weston Intermediate School,2010-11,204,291.2,87.7,98.5
Science,5,158,Westport School District,3,Coleytown Elementary School,2010-11,74,292.2,91.9,93.2
Science,5,158,Westport School District,4,Green's Farms School,2010-11,82,271,75.6,93.9
Science,5,158,Westport School District,5,King's Highway Elementary School,2010-11,85,283,87.1,96.5
Science,5,158,Westport School District,7,Long Lots School,2010-11,104,288.1,86.5,97.1
Science,5,158,Westport School District,8,Saugatuck Elementary School,2010-11,98,283.8,83.7,94.9
Science,5,159,Wethersfield School District,8,Alfred W. Hanmer School,2010-11,62,263.6,66.1,91.9
Science,5,159,Wethersfield School District,10,Charles Wright School,2010-11,38,246.9,52.6,76.3
Science,5,159,Wethersfield School District,2,Emerson-Williams School,2010-11,51,276.4,74.5,94.1
Science,5,159,Wethersfield School District,11,Highcrest School,2010-11,71,269.4,67.6,91.5
Science,5,159,Wethersfield School District,12,Samuel B. Webb Elementary School,2010-11,65,258.2,60,86.2
Science,5,160,Willington School District,51,Hall Memorial School,2010-11,64,254.6,53.1,82.8
Science,5,161,Wilton School District,7,Cider Mill School,2010-11,362,294,89.8,97.2
Science,5,162,Winchester School District,51,Pearson Middle School,2010-11,90,241.2,44.4,78.9
Science,5,163,Windham School District,51,Windham Middle School,2010-11,247,221.4,29.1,55.9
Science,5,165,Windsor Locks School District,4,South Elementary School,2010-11,129,256.3,59.7,84.5
Science,5,164,Windsor School District,1,Clover Street School,2010-11,56,239.3,37.5,78.6
Science,5,164,Windsor School District,8,John F. Kennedy School,2010-11,68,240.8,50,70.6
Science,5,164,Windsor School District,9,Oliver Ellsworth School,2010-11,98,267.2,69.4,87.8
Science,5,164,Windsor School District,5,Poquonock Elementary School,2010-11,56,254.2,53.6,82.1
Science,5,166,Wolcott School District,6,Alcott School,2010-11,48,275.6,83.3,93.8
Science,5,166,Wolcott School District,2,Frisbie School,2010-11,59,289.2,84.7,98.3
Science,5,166,Wolcott School District,5,Wakelee School,2010-11,77,288.5,87,94.8
Science,5,167,Woodbridge School District,2,Beecher Road Intermediate School,2010-11,116,283.9,82.8,95.7
Science,5,169,Woodstock School District,51,Woodstock Middle School,2010-11,100,277.2,75,95
Science,5,288,Achievement First Hartford Academy Inc.,1,Achievement First Hartford Academy Inc.,2009-10,88,225.1,25,61.4
Science,5,279,Amistad Academy District,51,Amistad Academy,2009-10,79,227.2,29.1,59.5
Science,5,1,Andover School District,1,Andover Elementary School,2009-10,47,272.8,80.9,97.9
Science,5,2,Ansonia School District,3,Mead School,2009-10,96,234.1,37.5,71.9
Science,5,2,Ansonia School District,8,Prendergast School,2009-10,115,239.1,37.4,75.7
Science,5,244,Area Cooperative Educational Services,3,Wintergreen Interdistrict  Magnet School,2009-10,74,250.7,47.3,81.1
Science,5,3,Ashford School District,1,Ashford School,2009-10,49,265.2,65.3,87.8
Science,5,4,Avon School District,5,Thompson Brook School,2009-10,283,292.9,85.5,97.2
Science,5,5,Barkhamsted School District,1,Barkhamsted Elementary School,2009-10,56,278.5,85.7,96.4
Science,5,7,Berlin School District,4,Emma Hart Willard School,2009-10,106,272.9,72.6,97.2
Science,5,7,Berlin School District,5,Mary E. Griswold School,2009-10,81,275.6,75.3,96.3
Science,5,7,Berlin School District,1,Richard D. Hubbard School,2009-10,42,267.8,64.3,92.9
Science,5,8,Bethany School District,1,Bethany Community School,2009-10,83,267.4,71.1,89.2
Science,5,9,Bethel School District,5,Ralph M. T. Johnson School,2009-10,217,289.5,84.8,97.2
Science,5,11,Bloomfield School District,7,Carmen Arace Intermediate School,2009-10,165,229.4,31.5,66.7
Science,5,12,Bolton School District,1,Bolton Center School,2009-10,59,277.1,79.7,93.2
Science,5,13,Bozrah School District,1,Fields Memorial School,2009-10,30,266,63.3,90
Science,5,14,Branford School District,51,Francis Walsh Intermediate School,2009-10,268,284.4,82.1,95.9
Science,5,285,Bridgeport Achievement First,1,Achievement First Bridgeport Academy,2009-10,75,215.5,21.3,54.7
Science,5,15,Bridgeport School District,1,Barnum School,2009-10,67,207.9,7.5,40.3
Science,5,15,Bridgeport School District,2,Beardsley School,2009-10,52,212.1,19.2,51.9
Science,5,15,Bridgeport School District,3,Black Rock School,2009-10,20,230.9,35,70
Science,5,15,Bridgeport School District,40,Blackham School,2009-10,96,223.7,21.9,60.4
Science,5,15,Bridgeport School District,4,Bryant School,2009-10,29,196.1,3.4,24.1
Science,5,15,Bridgeport School District,14,Cesar Batalla School,2009-10,126,193.6,4.8,27.8
Science,5,15,Bridgeport School District,21,Classical Studies Academy,2009-10,52,230.6,30.8,63.5
Science,5,15,Bridgeport School District,5,Columbus School,2009-10,54,208.3,13,40.7
Science,5,15,Bridgeport School District,39,Cross School,2009-10,26,198.7,0,38.5
Science,5,15,Bridgeport School District,42,Curiale School,2009-10,37,205.1,18.9,40.5
Science,5,15,Bridgeport School District,41,Dunbar School,2009-10,33,180.9,0,21.2
Science,5,15,Bridgeport School District,7,Edison School,2009-10,30,211.1,20,43.3
Science,5,15,Bridgeport School District,32,Geraldine Johnson School,2009-10,78,204.9,9,34.6
Science,5,15,Bridgeport School District,11,Hall School,2009-10,35,213.6,14.3,54.3
Science,5,15,Bridgeport School District,12,Hallen School,2009-10,52,206.1,9.6,42.3
Science,5,15,Bridgeport School District,45,High Horizons Magnet School,2009-10,46,241.9,47.8,73.9
Science,5,15,Bridgeport School District,13,Hooker School,2009-10,43,220.9,25.6,58.1
Science,5,15,Bridgeport School District,22,Jettie S. Tisdale School,2009-10,51,208.6,11.8,37.3
Science,5,15,Bridgeport School District,19,Longfellow School,2009-10,30,215.8,16.7,53.3
Science,5,15,Bridgeport School District,10,Luis Munoz Marin School,2009-10,66,205,6.1,36.4
Science,5,15,Bridgeport School District,20,Madison School,2009-10,76,220.4,26.3,60.5
Science,5,15,Bridgeport School District,46,Multicultural Magnet School,2009-10,50,251.3,46,86
Science,5,15,Bridgeport School District,17,Park City Magnet School,2009-10,49,261.2,63.3,95.9
Science,5,15,Bridgeport School District,25,Read School,2009-10,82,208,12.2,45.1
Science,5,15,Bridgeport School District,26,Roosevelt School,2009-10,29,193.2,6.9,27.6
Science,5,15,Bridgeport School District,30,Waltersville School,2009-10,57,224.7,29.8,57.9
Science,5,15,Bridgeport School District,36,Winthrop School,2009-10,76,240.2,38.2,73.7
Science,5,17,Bristol School District,7,Clara T. O Connell School,2009-10,62,225.6,22.6,64.5
Science,5,17,Bristol School District,1,Clarence A. Bingham School,2009-10,44,259.5,59.1,90.9
Science,5,17,Bristol School District,3,Edgewood School,2009-10,62,249,45.2,85.5
Science,5,17,Bristol School District,14,Ellen P. Hubbell School,2009-10,64,259.1,60.9,90.6
Science,5,17,Bristol School District,5,Greene-Hills School,2009-10,63,249.7,58.7,74.6
Science,5,17,Bristol School District,19,Ivy Drive School,2009-10,65,255.1,61.5,87.7
Science,5,17,Bristol School District,6,John J. Jennings School,2009-10,61,257.6,63.9,95.1
Science,5,17,Bristol School District,17,Mountain View School,2009-10,51,251.4,58.8,84.3
Science,5,17,Bristol School District,11,South Side School,2009-10,86,248,51.2,82.6
Science,5,17,Bristol School District,12,Stafford School,2009-10,72,256.6,63.9,84.7
Science,5,18,Brookfield School District,53,Whisconier Middle School,2009-10,228,279,81.6,91.7
Science,5,19,Brooklyn School District,51,Brooklyn Middle School,2009-10,101,255.4,59.4,84.2
Science,5,21,Canaan School District,1,Lee H. Kellogg School,2009-10,**,**,**,**
Science,5,22,Canterbury School District,51,Dr. Helen Baldwin Middle School,2009-10,55,265,78.2,96.4
Science,5,23,Canton School District,3,Canton Intermediate School,2009-10,132,280.3,78.8,93.2
Science,5,241,Capitol Region Education Council,1,East Hartford/Glastonbury Magnet School,2009-10,43,276.7,69.8,88.4
Science,5,241,Capitol Region Education Council,31,Montessori Magnet School,2009-10,33,243.3,45.5,84.8
Science,5,241,Capitol Region Education Council,2,University of Hartford Multiple Intelligences Magnet School,2009-10,54,265.5,74.1,90.7
Science,5,24,Chaplin School District,2,Chaplin Elementary School,2009-10,34,259.5,64.7,94.1
Science,5,25,Cheshire School District,1,Chapman School,2009-10,64,259.1,65.6,87.5
Science,5,25,Cheshire School District,6,Doolittle School,2009-10,80,273.6,77.5,95
Science,5,25,Cheshire School District,4,Highland School,2009-10,147,283.7,85,98
Science,5,25,Cheshire School District,5,Norton School,2009-10,94,279.5,81.9,96.8
Science,5,26,Chester School District,1,Chester Elementary School,2009-10,46,262.9,71.7,89.1
Science,5,27,Clinton School District,1,Abraham Pierson School,2009-10,148,270.7,70.9,93.9
Science,5,28,Colchester School District,2,Jack Jackter Intermediate School,2009-10,218,267.2,67.9,94.5
Science,5,29,Colebrook School District,1,Colebrook Consolidated School,2009-10,21,284.9,81,100
Science,5,30,Columbia School District,1,Horace W. Porter School,2009-10,65,297.4,93.8,100
Science,5,243,Cooperative Educational Services,1,Six-Six Magnet School,2009-10,34,248.7,47.1,79.4
Science,5,31,Cornwall School District,1,Cornwall Consolidated School,2009-10,**,**,**,**
Science,5,32,Coventry School District,4,George Hersey Robertson School,2009-10,158,269,73.4,93.7
Science,5,33,Cromwell School District,3,Woodside Intermediate School,2009-10,165,264.5,68.5,91.5
Science,5,34,Danbury School District,14,Ellsworth Avenue School,2009-10,53,237.3,34,73.6
Science,5,34,Danbury School District,11,Great Plain School,2009-10,42,244.4,47.6,81
Science,5,34,Danbury School District,2,Hayestown Avenue School,2009-10,53,235.5,30.2,84.9
Science,5,34,Danbury School District,17,King Street Intermediate School,2009-10,100,251.5,54,80
Science,5,34,Danbury School District,18,Mill Ridge Educational Center,2009-10,93,244.8,44.1,77.4
Science,5,34,Danbury School District,6,Morris Street School,2009-10,46,236.9,37,73.9
Science,5,34,Danbury School District,8,Park Avenue School,2009-10,67,230.6,35.8,67.2
Science,5,34,Danbury School District,15,Pembroke School,2009-10,52,257.4,50,84.6
Science,5,34,Danbury School District,12,Shelter Rock School,2009-10,54,229.4,22.2,72.2
Science,5,34,Danbury School District,10,South Street School,2009-10,38,227.2,21.1,71.1
Science,5,34,Danbury School District,16,Stadley Rough School,2009-10,79,229.3,35.4,65.8
Science,5,34,Danbury School District,19,Western CT Academy of International Studies,2009-10,57,267.8,63.2,86
Science,5,35,Darien School District,2,Hindley Elementary School,2009-10,71,292.9,94.4,100
Science,5,35,Darien School District,7,Holmes Elementary School,2009-10,65,283,90.8,96.9
Science,5,35,Darien School District,13,Ox Ridge Elementary School,2009-10,80,280.4,78.8,95
Science,5,35,Darien School District,5,Royle Elementary School,2009-10,73,283.4,83.6,94.5
Science,5,35,Darien School District,6,Tokeneke Elementary School,2009-10,66,293.8,92.4,100
Science,5,36,Deep River School District,1,Deep River Elementary School,2009-10,43,261.6,60.5,81.4
Science,5,37,Derby School District,6,Bradley School,2009-10,45,244,53.3,77.8
Science,5,37,Derby School District,4,Irving School,2009-10,50,231.3,34,60
Science,5,40,East Granby School District,2,R. Dudley Seymour School,2009-10,67,276.3,71.6,95.5
Science,5,41,East Haddam School District,51,Nathan Hale-Ray Middle School,2009-10,102,277.6,74.5,94.1
Science,5,42,East Hampton School District,3,Center School,2009-10,161,275.7,75.8,95.7
Science,5,43,East Hartford School District,9,Anna E. Norris School,2009-10,57,208.2,15.8,40.4
Science,5,43,East Hartford School District,6,Dr. Franklin H. Mayberry School,2009-10,55,207,20,49.1
Science,5,43,East Hartford School District,22,Dr. John A. Langford School,2009-10,66,222.7,24.2,66.7
Science,5,43,East Hartford School District,10,Dr. Thomas S. O'Connell School,2009-10,56,235.2,33.9,75
Science,5,43,East Hartford School District,20,Governor William Pitkin School,2009-10,46,243.2,47.8,76.1
Science,5,43,East Hartford School District,5,Hockanum School,2009-10,53,217.2,11.3,58.5
Science,5,43,East Hartford School District,4,Joseph O. Goodwin School,2009-10,64,245.9,42.2,81.3
Science,5,43,East Hartford School District,18,Robert J. O'Brien School,2009-10,70,220.7,28.6,57.1
Science,5,43,East Hartford School District,12,Silver Lane School,2009-10,60,223.1,20,68.3
Science,5,44,East Haven School District,17,Carbone School/East Haven Academy,2009-10,42,273.4,76.2,95.2
Science,5,44,East Haven School District,14,D. C. Moore School,2009-10,41,227.3,31.7,68.3
Science,5,44,East Haven School District,1,Deer Run School,2009-10,56,239.7,46.4,82.1
Science,5,44,East Haven School District,13,Dominick H. Ferrara School,2009-10,24,240.6,58.3,83.3
Science,5,44,East Haven School District,10,Grove J. Tuttle School,2009-10,36,235.3,36.1,66.7
Science,5,44,East Haven School District,7,Momauguin School,2009-10,37,238.7,43.2,75.7
Science,5,44,East Haven School District,16,Robert W. Carbone School,2009-10,42,248.9,54.8,85.7
Science,5,45,East Lyme School District,51,East Lyme Middle School,2009-10,205,282.2,82.9,98.5
Science,5,47,East Windsor School District,54,East Windsor Middle School,2009-10,96,251.7,53.1,88.5
Science,5,39,Eastford School District,1,Eastford Elementary School,2009-10,23,286.9,78.3,87
Science,5,46,Easton School District,1,Samuel Staples Elementary School,2009-10,138,283.2,81.9,93.5
Science,5,48,Ellington School District,7,Windermere Intermediate School,2009-10,226,276.4,74.3,94.2
Science,5,289,Elm City College Preparatory School,1,Elm City College Preparatory School,2009-10,57,214.3,26.3,47.4
Science,5,49,Enfield School District,13,Edgar H. Parkman School,2009-10,48,279.3,72.9,97.9
Science,5,49,Enfield School District,16,Eli Whitney School,2009-10,51,259.1,60.8,90.2
Science,5,49,Enfield School District,2,Enfield Street School,2009-10,42,249.8,54.8,88.1
Science,5,49,Enfield School District,12,Harriet Beecher Stowe School,2009-10,37,255.1,59.5,91.9
Science,5,49,Enfield School District,4,Hazardville Memorial School,2009-10,60,264.4,75,93.3
Science,5,49,Enfield School District,18,Henry Barnard School,2009-10,56,239.6,39.3,83.9
Science,5,49,Enfield School District,11,Nathan Hale School,2009-10,36,261.1,55.6,91.7
Science,5,49,Enfield School District,15,Prudence Crandall School,2009-10,65,264.7,72.3,93.8
Science,5,49,Enfield School District,17,Thomas G. Alcorn School,2009-10,32,230.6,25,65.6
Science,5,50,Essex School District,1,Essex Elementary School,2009-10,85,279.4,76.5,97.6
Science,5,51,Fairfield School District,2,Burr Elementary School,2009-10,72,279,75,93.1
Science,5,51,Fairfield School District,1,Dwight Elementary School,2009-10,59,284.1,89.8,100
Science,5,51,Fairfield School District,4,Holland Hill School,2009-10,59,269.2,67.8,98.3
Science,5,51,Fairfield School District,17,Jennings School,2009-10,52,263.3,63.5,84.6
Science,5,51,Fairfield School District,6,McKinley School,2009-10,89,245.5,49.4,80.9
Science,5,51,Fairfield School District,7,Mill Hill School,2009-10,75,270.2,77.3,90.7
Science,5,51,Fairfield School District,16,North Stratfield School,2009-10,78,266.3,70.5,87.2
Science,5,51,Fairfield School District,18,Osborn Hill School,2009-10,84,287.5,88.1,98.8
Science,5,51,Fairfield School District,12,Riverfield School,2009-10,80,276.4,82.5,98.8
Science,5,51,Fairfield School District,13,Sherman School,2009-10,94,282.7,86.2,100
Science,5,51,Fairfield School District,14,Stratfield School,2009-10,79,269.6,74.7,92.4
Science,5,52,Farmington School District,5,West Woods Upper Elementary School,2009-10,314,292.1,86.6,96.5
Science,5,53,Franklin School District,1,Franklin Elementary School,2009-10,22,325.4,100,100
Science,5,54,Glastonbury School District,2,Buttonball Lane School,2009-10,85,282.5,84.7,96.5
Science,5,54,Glastonbury School District,3,Eastbury School,2009-10,59,278.2,79.7,96.6
Science,5,54,Glastonbury School District,4,Hebron Avenue School,2009-10,91,289,84.6,98.9
Science,5,54,Glastonbury School District,6,Hopewell School,2009-10,84,275.2,79.8,97.6
Science,5,54,Glastonbury School District,7,Naubuc School,2009-10,69,268.2,68.1,92.8
Science,5,54,Glastonbury School District,9,Nayaug Elementary School,2009-10,111,291.6,91.9,98.2
Science,5,56,Granby School District,4,Kelly Lane Intermediate School,2009-10,72,301,88.9,95.8
Science,5,56,Granby School District,3,Wells Road Intermediate School,2009-10,90,285.1,81.1,92.2
Science,5,57,Greenwich School District,2,Cos Cob School,2009-10,67,267.7,73.1,95.5
Science,5,57,Greenwich School District,4,Glenville School,2009-10,50,266,66,86
Science,5,57,Greenwich School District,5,Hamilton Avenue School,2009-10,48,233.8,37.5,72.9
Science,5,57,Greenwich School District,13,International School At Dundee,2009-10,60,271.1,75,90
Science,5,57,Greenwich School District,3,Julian Curtiss School,2009-10,52,262.7,61.5,86.5
Science,5,57,Greenwich School District,6,New Lebanon School,2009-10,28,246.1,35.7,85.7
Science,5,57,Greenwich School District,7,North Mianus School,2009-10,65,285.2,87.7,93.8
Science,5,57,Greenwich School District,8,North Street School,2009-10,74,277.4,82.4,95.9
Science,5,57,Greenwich School District,9,Old Greenwich School,2009-10,85,292.2,92.9,98.8
Science,5,57,Greenwich School District,11,Parkway School,2009-10,64,257.8,67.2,92.2
Science,5,57,Greenwich School District,10,Riverside School,2009-10,72,279.2,81.9,95.8
Science,5,58,Griswold School District,3,Griswold Elementary School,2009-10,145,264.5,69,87.6
Science,5,59,Groton School District,20,Catherine Kolnaski Magnet School,2009-10,57,252.3,45.6,87.7
Science,5,59,Groton School District,18,Charles Barnum School,2009-10,35,280.5,85.7,97.1
Science,5,59,Groton School District,3,Claude Chester School,2009-10,62,253.8,56.5,82.3
Science,5,59,Groton School District,17,Mary Morrisson School,2009-10,32,247.5,50,78.1
Science,5,59,Groton School District,19,Northeast Academy Elementary School,2009-10,66,271,74.2,95.5
Science,5,59,Groton School District,12,Pleasant Valley School,2009-10,50,255.8,60,82
Science,5,59,Groton School District,1,S. B. Butler School,2009-10,52,280.9,86.5,94.2
Science,5,60,Guilford School District,7,A. Baldwin Middle School,2009-10,274,274.3,79.6,93.4
Science,5,62,Hamden School District,12,Bear Path School,2009-10,72,267.1,73.6,93.1
Science,5,62,Hamden School District,2,Church Street School,2009-10,58,222.9,36.2,67.2
Science,5,62,Hamden School District,3,Dunbar Hill School,2009-10,41,230.1,36.6,65.9
Science,5,62,Hamden School District,4,Helen Street School,2009-10,41,219.3,24.4,43.9
Science,5,62,Hamden School District,11,Ridge Hill School,2009-10,58,237.2,36.2,70.7
Science,5,62,Hamden School District,1,Shepherd Glen School,2009-10,44,252.7,59.1,86.4
Science,5,62,Hamden School District,10,Spring Glen School,2009-10,46,266,69.6,91.3
Science,5,62,Hamden School District,14,West Woods School,2009-10,61,286.1,82,96.7
Science,5,63,Hampton School District,1,Hampton Elementary School,2009-10,**,**,**,**
Science,5,64,Hartford School District,1,Americas Choice at SAND,2009-10,47,196.6,14.9,25.5
Science,5,64,Hartford School District,4,Batchelder School,2009-10,68,213.5,17.6,54.4
Science,5,64,Hartford School District,33,Breakthrough Magnet School,2009-10,35,240.8,37.1,80
Science,5,64,Hartford School District,6,Burns Latino Studies Academy,2009-10,67,189.2,7.5,19.4
Science,5,64,Hartford School District,23,Burr School,2009-10,63,210,12.7,52.4
Science,5,64,Hartford School District,24,Clark School,2009-10,38,185.2,0,23.7
Science,5,64,Hartford School District,53,Dr. Joseph Bellizzi Middle School,2009-10,34,203.1,14.7,38.2
Science,5,64,Hartford School District,28,Dr. Ramon E. Betances Early Reading Lab School,2009-10,34,193.6,2.9,20.6
Science,5,64,Hartford School District,9,Hooker School,2009-10,38,214.7,10.5,52.6
Science,5,64,Hartford School District,36,IB Global Communications Academy,2009-10,52,216.9,23.1,53.8
Science,5,64,Hartford School District,10,Kennelly School,2009-10,100,205.1,9,36
Science,5,64,Hartford School District,11,Kinsella Magnet School,2009-10,66,215.8,18.2,48.5
Science,5,64,Hartford School District,8,M. D. Fox ComPACT School,2009-10,101,208.6,14.9,46.5
Science,5,64,Hartford School District,16,M. L. King School,2009-10,52,200.1,7.7,28.8
Science,5,64,Hartford School District,12,McDonough School,2009-10,37,199.4,8.1,37.8
Science,5,64,Hartford School District,19,Milner Core Knowledge School,2009-10,44,184,6.8,20.5
Science,5,64,Hartford School District,32,Moylan School,2009-10,54,212.6,25.9,44.4
Science,5,64,Hartford School District,14,Naylor School,2009-10,81,221.9,28.4,58
Science,5,64,Hartford School District,20,Noah Webster Micro Society School,2009-10,60,240.3,36.7,71.7
Science,5,64,Hartford School District,15,Parkville Community School,2009-10,48,221.7,25,56.3
Science,5,64,Hartford School District,30,Sanchez School,2009-10,63,204.8,11.1,39.7
Science,5,64,Hartford School District,17,Sarah J. Rawson Elementary School,2009-10,70,200.5,10,31.4
Science,5,64,Hartford School District,26,Simpson-Waverly School,2009-10,61,211.2,18,47.5
Science,5,64,Hartford School District,25,STEM Magnet School at Annie-Fisher School,2009-10,32,219.6,31.3,62.5
Science,5,64,Hartford School District,21,West Middle School,2009-10,61,208.2,14.8,44.3
Science,5,64,Hartford School District,22,Wish School,2009-10,44,210.7,20.5,50
Science,5,65,Hartland School District,1,Hartland School,2009-10,24,285.9,79.2,100
Science,5,67,Hebron School District,1,Hebron Elementary School,2009-10,171,275.7,78.9,93
Science,5,286,Highville Charter School District,1,Highville Charter School,2009-10,**,**,**,**
Science,5,264,Integrated Day Charter School District,1,Integrated Day Charter School,2009-10,33,263.3,66.7,87.9
Science,5,261,Jumoke Academy District,1,Jumoke Academy,2009-10,42,227,28.6,66.7
Science,5,68,Kent School District,1,Kent Center School,2009-10,29,288.7,93.1,100
Science,5,69,Killingly School District,52,Killingly Intermediate School,2009-10,181,255,61.3,87.3
Science,5,245,Learn,1,Multicultural Magnet School,2009-10,80,259.6,58.8,92.5
Science,5,71,Lebanon School District,51,Lebanon Middle School,2009-10,94,270.4,75.5,93.6
Science,5,72,Ledyard School District,4,Gallup Hill School,2009-10,44,271.2,79.5,93.2
Science,5,72,Ledyard School District,3,Juliet W. Long School,2009-10,68,271.2,76.5,95.6
Science,5,72,Ledyard School District,1,Ledyard Center School,2009-10,55,277.1,78.2,94.5
Science,5,73,Lisbon School District,1,Lisbon Central School,2009-10,55,263.3,67.3,96.4
Science,5,74,Litchfield School District,3,Litchfield Intermediate School,2009-10,92,275.5,77.2,96.7
Science,5,76,Madison School District,6,Dr. Robert H. Brown Middle School,2009-10,285,283.7,83.9,96.8
Science,5,77,Manchester School District,1,Bowers School,2009-10,72,256.8,56.9,91.7
Science,5,77,Manchester School District,3,Buckley School,2009-10,57,257.1,63.2,89.5
Science,5,77,Manchester School District,4,Highland Park School,2009-10,53,272.5,75.5,92.5
Science,5,77,Manchester School District,6,Keeney School,2009-10,59,261.1,62.7,86.4
Science,5,77,Manchester School District,16,Martin School,2009-10,41,258.3,68.3,87.8
Science,5,77,Manchester School District,9,Nathan Hale School,2009-10,46,224.1,28.3,67.4
Science,5,77,Manchester School District,10,Robertson School,2009-10,39,236.5,43.6,79.5
Science,5,77,Manchester School District,12,Verplanck School,2009-10,43,231.8,34.9,62.8
Science,5,77,Manchester School District,13,Waddell School,2009-10,52,237.7,32.7,78.8
Science,5,77,Manchester School District,14,Washington School,2009-10,52,233.6,38.5,67.3
Science,5,78,Mansfield School District,51,Mansfield Middle School School,2009-10,137,282.1,78.1,92
Science,5,79,Marlborough School District,1,Elmer Thienes-Mary Hall Elementary School,2009-10,91,276.6,81.3,96.7
Science,5,80,Meriden School District,1,Benjamin Franklin School,2009-10,48,244.7,52.1,81.3
Science,5,80,Meriden School District,11,Casimir Pulaski School,2009-10,117,225.4,30.8,56.4
Science,5,80,Meriden School District,3,Hanover School,2009-10,87,240.7,43.7,79.3
Science,5,80,Meriden School District,4,Israel Putnam School,2009-10,96,226.4,32.3,66.7
Science,5,80,Meriden School District,5,John Barry School,2009-10,75,223.2,29.3,57.3
Science,5,80,Meriden School District,7,Nathan Hale School,2009-10,108,234.6,39.8,69.4
Science,5,80,Meriden School District,8,Roger Sherman School,2009-10,66,222.8,28.8,56.1
Science,5,80,Meriden School District,10,Thomas Hooker School,2009-10,58,268.9,70.7,89.7
Science,5,83,Middletown School District,2,Bielefield School,2009-10,49,239.4,42.9,81.6
Science,5,83,Middletown School District,5,Farm Hill School,2009-10,38,260,63.2,86.8
Science,5,83,Middletown School District,13,Lawrence School,2009-10,45,254,60,86.7
Science,5,83,Middletown School District,9,MacDonough School,2009-10,35,228.2,31.4,68.6
Science,5,83,Middletown School District,12,Moody School,2009-10,80,248.6,60,81.3
Science,5,83,Middletown School District,11,Snow School,2009-10,50,238.3,48,74
Science,5,83,Middletown School District,1,Spencer School,2009-10,65,256.6,58.5,81.5
Science,5,83,Middletown School District,14,Wesley School,2009-10,50,263.7,70,86
Science,5,84,Milford School District,1,Calf Pen Meadow School,2009-10,54,257.3,66.7,85.2
Science,5,84,Milford School District,19,J. F. Kennedy School,2009-10,72,261.3,65.3,88.9
Science,5,84,Milford School District,16,Live Oaks School,2009-10,53,261.2,64.2,92.5
Science,5,84,Milford School District,17,Mathewson School,2009-10,97,260,67,94.8
Science,5,84,Milford School District,7,Meadowside School,2009-10,65,261.9,69.2,90.8
Science,5,84,Milford School District,8,Orange Avenue School,2009-10,76,274.5,75,94.7
Science,5,84,Milford School District,18,Orchard Hills School,2009-10,65,256,61.5,89.2
Science,5,84,Milford School District,10,Pumpkin Delight School,2009-10,36,251.5,63.9,80.6
Science,5,84,Milford School District,14,Simon Lake School,2009-10,51,249.2,54.9,86.3
Science,5,85,Monroe School District,6,Chalk Hill School,2009-10,271,297.6,87.5,95.9
Science,5,86,Montville School District,7,Dr. Charles E. Murphy School,2009-10,72,258.5,56.9,91.7
Science,5,86,Montville School District,1,Mohegan School,2009-10,59,258.6,61,91.5
Science,5,86,Montville School District,5,Oakdale School,2009-10,67,259.5,61.2,89.6
Science,5,88,Naugatuck School District,2,Cross Street Intermediate School,2009-10,181,250,54.7,80.1
Science,5,88,Naugatuck School District,4,Hillside Intermediate School,2009-10,180,233.3,38.3,71.7
